Id,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade
287,50,RL,Pave,missing,IR1,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,CBlock,TA,TA,No,Rec,Unf,912,GasA,TA,Y,SBrkr,1085,0,1734,1,1,3,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,159000,44,44.0,25,600,0.0,3,0,128,6.5
288,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,858,GasA,TA,Y,SBrkr,858,0,858,1,0,3,1,TA,Typ,missing,missing,missing,missing,missing,Y,missing,missing,missing,0,WD,Normal,88000,35,26.0,35,614,0.0,1,0,0,4.0
289,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,882,GasA,TA,Y,SBrkr,900,0,900,1,0,3,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,122000,43,40.0,43,450,0.0,1,0,0,5.0
290,70,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,698,GasA,Ex,Y,FuseA,698,0,1396,1,0,3,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,153575,92,4.0,4,0,0.0,3,0,259,6.5
291,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1079,GasA,Ex,Y,SBrkr,1079,0,1919,2,1,3,1,Gd,Typ,Gd,Attchd,RFn,Gd,TA,Y,missing,missing,missing,0,New,Partial,233230,0,0.0,0,0,0.0,4,51,0,6.5
292,190,RL,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,2Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,Fa,PConc,TA,Fa,No,Rec,Unf,780,GasA,Ex,N,SBrkr,936,0,1716,2,0,6,1,Fa,Typ,missing,missing,missing,missing,missing,N,missing,missing,missing,0,WD,Normal,135900,96,28.0,8,210,1.0,2,184,0,5.5
293,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,CBlock,TA,TA,No,LwQ,Unf,768,GasA,Gd,Y,SBrkr,1148,0,1716,1,1,3,1,TA,Min2,Gd,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,131000,60,60.0,1,292,0.0,4,0,160,4.5
294,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,795,GasA,Fa,Y,SBrkr,1468,0,2263,2,1,3,1,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,235000,29,29.0,12,795,1.0,5,250,0,7.0
295,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1416,GasA,TA,Y,SBrkr,1644,0,1644,1,0,3,1,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,167000,56,56.0,56,1285,1.0,3,110,0,5.5
296,80,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,missing,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,1003,GasA,TA,Y,SBrkr,1003,0,1003,1,0,3,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,142500,22,22.0,22,819,1.0,2,120,0,6.0
297,50,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,910,GasA,TA,Y,FuseA,910,0,1558,1,1,4,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,152000,57,57.0,57,420,0.0,1,289,0,5.0
298,60,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,975,GasA,Ex,Y,SBrkr,975,0,1950,2,1,3,1,Gd,Typ,TA,Detchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,239000,10,10.0,9,649,0.0,3,10,198,6.0
299,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Mansard,CompShg,HdBoard,AsphShn,BrkFace,Gd,TA,CBlock,TA,TA,No,ALQ,Rec,702,GasA,Gd,Y,SBrkr,1041,0,1743,1,2,3,1,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,175000,39,39.0,39,559,0.5,3,224,0,6.0
300,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,missing,TA,Gd,CBlock,TA,TA,No,Unf,Unf,1092,GasA,Ex,Y,SBrkr,1152,0,1152,1,0,3,1,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,missing,GdPrv,missing,0,WD,Family,158500,59,59.0,5,0,0.5,2,36,0,7.0
301,190,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,2fmCon,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,1165,GasA,TA,Y,SBrkr,1336,0,1336,1,0,2,1,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,157000,53,53.0,53,841,1.0,2,0,0,5.0
302,60,RL,Pave,missing,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1028,GasA,Ex,Y,SBrkr,1210,0,2452,2,1,4,1,Gd,Typ,TA,BuiltIn,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,267000,9,9.0,8,281,0.0,4,258,0,6.5
303,20,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1541,GasA,Ex,Y,SBrkr,1541,0,1541,2,0,3,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,205000,5,5.0,4,0,0.0,2,549,0,6.0
304,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,PConc,TA,TA,No,ALQ,Unf,894,GasA,TA,Y,SBrkr,894,0,894,1,0,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,GdWo,missing,0,WD,Abnorml,149900,34,31.0,34,894,1.0,1,256,0,6.0
305,75,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,Gable,CompShg,CemntBd,CmentBd,missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,1470,GasA,Ex,Y,SBrkr,1675,0,3493,3,0,3,1,Gd,Typ,Ex,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,295000,128,5.0,6,0,0.0,6,302,0,8.0
306,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,2000,GasA,Ex,Y,SBrkr,2000,0,2000,2,0,3,1,Gd,Typ,missing,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,305900,3,3.0,2,1464,1.0,4,168,0,6.5
307,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,BrkFace,Gd,TA,CBlock,Gd,TA,No,ALQ,Unf,700,GasA,Gd,Y,SBrkr,1122,0,2243,2,1,4,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,225000,17,17.0,16,700,1.0,3,171,224,6.0
308,50,RM,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,Fa,CBlock,TA,TA,No,Unf,Unf,319,GasA,TA,Y,FuseA,1035,0,1406,1,0,3,1,Fa,Typ,missing,missing,missing,missing,missing,N,missing,MnPrv,missing,0,WD,Normal,89500,88,28.0,58,0,0.0,2,144,0,6.5
309,30,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,CBlock,TA,TA,No,BLQ,Unf,861,GasA,Ex,Y,SBrkr,861,0,861,1,0,1,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,82500,69,48.0,59,262,0.0,2,158,0,4.5
310,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1896,GasA,Ex,Y,SBrkr,1944,0,1944,2,0,3,1,Ex,Typ,Ex,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,360000,3,3.0,2,1274,1.0,4,383,0,7.0
311,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,Unf,697,GasA,Gd,Y,SBrkr,697,0,1501,2,1,3,1,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,165600,13,13.0,12,518,0.0,2,253,0,5.5
312,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,972,GasA,Ex,Y,SBrkr,972,0,972,1,0,2,1,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,132000,61,61.0,7,680,1.0,2,0,0,6.0
313,190,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,Gd,TA,Mn,Rec,Unf,793,GasA,TA,Y,SBrkr,793,0,1118,1,0,3,1,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,119900,67,67.0,56,507,1.0,1,0,271,6.0
314,20,RL,Pave,missing,IR3,Low,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,missing,TA,TA,CBlock,Gd,TA,Gd,ALQ,Rec,2136,GasW,TA,Y,SBrkr,2036,0,2036,2,0,3,1,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,375000,44,44.0,44,2056,2.0,4,0,0,6.0
315,70,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,BrkTil,TA,Gd,No,LwQ,Unf,728,GasA,Ex,Y,SBrkr,832,0,1641,1,1,3,1,Ex,Typ,Gd,Detchd,Unf,Fa,TA,Y,missing,missing,missing,0,WD,Normal,178000,81,81.0,16,16,0.5,2,0,234,7.0
316,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,716,GasA,Ex,Y,SBrkr,716,0,1432,2,1,3,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,188500,5,5.0,4,425,1.0,2,151,0,6.0
317,60,RL,Pave,missing,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,845,GasA,TA,Y,SBrkr,1153,0,2353,2,1,4,1,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,missing,GdPrv,missing,0,WD,Normal,260000,29,26.0,29,692,1.0,5,483,0,7.0
318,60,FV,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,1088,GasA,Ex,Y,SBrkr,1088,0,1959,2,1,3,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,270000,1,1.0,1,0,0.0,4,254,0,6.5
319,60,RL,Pave,missing,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1347,GasA,Ex,Y,SBrkr,1372,0,2646,2,1,4,1,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,260000,16,16.0,16,987,1.0,4,400,144,6.0
320,80,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,1372,GasA,TA,Y,SBrkr,1472,0,1472,2,0,3,1,TA,Typ,TA,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,187500,29,29.0,29,1036,1.0,2,281,0,6.0
321,60,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,TA,TA,PConc,Ex,Gd,Av,Unf,Unf,1249,GasA,Ex,Y,SBrkr,1249,0,2596,3,1,4,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,New,Partial,342643,0,0.0,0,0,0.0,4,394,0,7.0
322,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,GLQ,Unf,1136,GasA,Ex,Y,SBrkr,1136,0,2468,2,1,4,1,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,354000,3,3.0,3,970,1.0,5,338,0,6.5
323,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,TA,CBlock,TA,TA,Gd,LwQ,ALQ,1502,GasA,Ex,Y,SBrkr,1553,0,2730,2,1,4,1,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,missing,MnPrv,missing,0,WD,Normal,301000,21,20.0,20,1502,1.0,3,297,0,6.0
324,20,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1162,GasA,Ex,Y,SBrkr,1163,0,1163,1,0,3,1,TA,Typ,missing,Attchd,Unf,Fa,TA,Y,missing,missing,missing,0,WD,Normal,126175,51,51.0,1,256,1.0,2,240,0,5.5
325,80,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,Gd,Gd,CBlock,Gd,TA,No,Unf,Unf,710,GasA,Ex,Y,SBrkr,1898,0,2978,2,1,5,1,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,242000,43,49.0,3,0,0.0,5,240,0,7.0
326,45,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,720,GasA,Po,N,FuseF,803,0,803,1,0,2,1,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,87000,66,66.0,57,116,0.0,2,0,244,5.5
327,120,RL,Pave,missing,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,BrkFace,missing,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1719,GasA,Ex,Y,SBrkr,1719,0,1719,1,1,1,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,Con,Normal,324000,15,15.0,15,1619,2.0,4,152,0,6.5
328,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,1383,GasA,TA,Y,SBrkr,1383,0,1383,1,1,3,1,TA,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,145250,46,46.0,46,565,0.0,3,45,0,5.5
329,75,RL,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Shng,missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,844,GasA,Gd,N,FuseA,1445,0,2134,2,0,5,1,Gd,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,214500,93,79.0,15,0,0.0,4,60,268,6.0
330,70,RM,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Shng,missing,TA,TA,PConc,TA,TA,Mn,Unf,Unf,596,GasA,TA,N,SBrkr,596,0,1192,1,0,3,1,TA,Typ,missing,Detchd,Unf,Fa,Fa,N,missing,GdWo,missing,0,WD,Normal,78000,89,89.0,59,0,0.0,2,0,137,5.0
331,90,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Rec,1728,GasA,TA,Y,SBrkr,1728,0,1728,2,0,6,2,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,119000,43,5.0,43,304,0.5,2,155,0,4.5
332,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,TA,TA,CBlock,TA,TA,No,Rec,Unf,1056,GasA,Fa,Y,SBrkr,1056,0,1056,1,0,3,1,TA,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,139000,49,49.0,15,846,1.0,2,0,0,5.5
333,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,missing,3206,GasA,Ex,Y,SBrkr,1629,0,1629,2,0,3,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,284000,6,6.0,5,1603,1.0,3,0,0,6.5
334,120,RM,Pave,missing,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1358,GasA,Ex,Y,SBrkr,1358,0,1358,2,0,2,1,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,207000,4,4.0,4,720,1.0,3,222,0,6.0
335,60,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,943,GasA,Gd,Y,SBrkr,943,0,1638,2,1,3,1,TA,Typ,TA,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,192000,10,10.0,10,828,1.0,3,138,0,5.5
336,190,RL,Grvl,missing,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Plywood,Plywood,missing,TA,TA,CBlock,TA,TA,Gd,ALQ,BLQ,1499,GasA,Ex,Y,SBrkr,1619,0,1786,2,0,3,1,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,Shed,700,WD,Normal,228950,43,43.0,43,1396,2.0,3,670,0,5.5
337,20,RL,Pave,missing,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1922,GasA,Ex,Y,SBrkr,1922,0,1922,2,0,3,1,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,377426,2,2.0,1,1249,1.0,4,229,0,7.0
338,20,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1536,GasA,Ex,Y,SBrkr,1536,0,1536,2,0,3,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,214000,6,6.0,5,810,1.0,3,266,0,6.0
339,20,RL,Pave,missing,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,missing,Gd,TA,CBlock,Gd,TA,Mn,ALQ,Unf,1208,GasA,Ex,Y,SBrkr,1621,0,1621,2,0,3,1,Gd,Typ,missing,Attchd,RFn,TA,TA,Y,missing,missing,Shed,400,WD,Normal,202500,22,22.0,8,213,1.0,4,153,0,7.0
340,20,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,Fa,No,Rec,Unf,1215,GasA,TA,Y,FuseA,1215,0,1215,1,0,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,155000,51,51.0,11,585,0.0,2,0,234,6.5
341,60,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,missing,Gd,TA,PConc,Gd,TA,No,Unf,Unf,967,GasA,Ex,Y,SBrkr,993,0,1908,2,1,4,1,Gd,Typ,missing,Attchd,Fin,TA,TA,Y,missing,missing,missing,0,WD,Normal,202900,8,8.0,8,0,0.0,4,135,0,6.5
342,20,RH,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,AsbShng,missing,Fa,Fa,CBlock,TA,Fa,No,Unf,Unf,721,GasA,Gd,Y,SBrkr,841,0,841,1,0,2,1,TA,Typ,missing,CarPort,Unf,TA,TA,N,missing,missing,missing,0,WD,Normal,82000,59,59.0,59,0,0.0,1,250,24,4.0
343,90,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,Slab,missing,missing,missing,missing,missing,0,Wall,Fa,N,FuseA,1040,0,1040,2,0,2,2,TA,Typ,missing,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,87500,57,57.0,56,0,0.0,2,0,0,3.5
344,120,RL,Pave,missing,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1684,GasA,Ex,Y,SBrkr,1684,0,1684,2,0,2,1,Ex,Typ,Ex,Attchd,RFn,TA,TA,Y,missing,missing,missing,0,WD,Normal,266000,3,3.0,3,28,0.0,3,567,0,7.0
345,160,RM,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,missing,TA,TA,CBlock,Gd,TA,No,Rec,BLQ,536,GasA,TA,Y,SBrkr,536,0,1112,1,1,3,1,TA,Typ,missing,Attchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,85000,34,34.0,34,361,0.0,0,182,0,4.0
346,50,RL,Pave,missing,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,missing,TA,TA,BrkTil,TA,TA,No,Unf,Unf,972,GasA,Gd,Y,SBrkr,972,0,1577,1,0,3,1,Fa,Typ,Gd,Detchd,Unf,TA,TA,Y,missing,missing,missing,0,WD,Normal,140200,67,67.0,56,0,0.0,2,0,0,5.5
