Id,MSSubClass,MSZoning,LotShape,Utilities,LotConfig,Neighborhood,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,Fence,MiscVal,SaleType,SaleCondition,SalePrice,HouseAge,GarageAge,RemodAge,BsmtFinSF,TotalBsmtBath,LivRmsAbvGrd,WDOpnPorch,TSSnEncPorch,OverallGrade,StreetAlley,LandSlopeContour,LotCondition,BsmtFinType,BsmtGrade,ExterGrade
317,60,3.0,0.0,0.0,0.0,14.0,0.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,845,1.0,4.0,1.0,4.0,1153,0,2353,2,1,4,1,0.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,0,8.0,4.0,260000,29,26.0,29,692,1.0,5,483,0,7.0,1.5,1.5,2.0,3.5,2.5,3.0
318,60,1.0,3.0,0.0,4.0,21.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,1088,1.0,0.0,1.0,4.0,1088,0,1959,2,1,3,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,270000,1,1.0,1,0,0.0,4,254,0,6.5,1.5,1.5,2.0,5.0,2.5,3.0
319,60,3.0,3.0,0.0,4.0,15.0,0.0,5.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,1347,1.0,0.0,1.0,4.0,1372,0,2646,2,1,4,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,260000,16,16.0,16,987,1.0,4,400,144,6.0,1.5,1.5,2.0,3.5,2.5,3.0
320,80,3.0,3.0,0.0,4.0,14.0,0.0,7.0,1.0,1.0,9.0,10.0,1.0,1.0,0.0,1372,1.0,4.0,1.0,4.0,1472,0,1472,2,0,3,1,3.0,6.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,187500,29,29.0,29,1036,1.0,2,281,0,6.0,1.5,1.5,2.0,3.5,2.5,3.5
321,60,3.0,3.0,0.0,0.0,16.0,0.0,5.0,1.0,1.0,12.0,13.0,2.0,2.0,0.0,1249,1.0,0.0,1.0,4.0,1249,0,2596,3,1,4,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,342643,0,0.0,0,0,0.0,4,394,0,7.0,1.5,1.5,2.0,5.0,0.5,3.5
322,60,3.0,0.0,0.0,4.0,16.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1136,1.0,0.0,1.0,4.0,1136,0,2468,2,1,4,1,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,354000,3,3.0,3,970,1.0,5,338,0,6.5,1.5,1.5,2.0,3.5,1.5,3.0
323,60,3.0,0.0,0.0,4.0,20.0,0.0,5.0,1.0,1.0,9.0,10.0,1.0,1.0,1.0,1502,1.0,0.0,1.0,4.0,1553,0,2730,2,1,4,1,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,2.0,0,8.0,4.0,301000,21,20.0,20,1502,1.0,3,297,0,6.0,1.5,1.5,2.0,1.5,3.0,3.0
324,20,4.0,3.0,0.0,4.0,17.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,1.0,3.0,1162,1.0,0.0,1.0,4.0,1163,0,1163,1,0,3,1,3.0,6.0,5.0,1.0,2.0,1.0,4.0,2.0,4.0,0,8.0,4.0,126175,51,51.0,1,256,1.0,2,240,0,5.5,1.5,1.5,2.0,2.5,3.0,2.5
325,80,3.0,3.0,0.0,0.0,12.0,0.0,7.0,4.0,6.0,13.0,14.0,1.0,1.0,3.0,710,1.0,0.0,1.0,4.0,1898,0,2978,2,1,5,1,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,242000,43,49.0,3,0,0.0,5,240,0,7.0,1.5,1.5,3.0,5.0,2.5,2.0
326,45,4.0,3.0,0.0,4.0,9.0,0.0,1.0,1.0,1.0,8.0,8.0,3.0,1.0,0.0,720,1.0,3.0,0.0,1.0,803,0,803,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,87000,66,66.0,57,116,0.0,2,0,244,5.5,1.5,1.5,3.5,3.0,3.0,3.5
327,120,3.0,0.0,0.0,1.0,24.0,4.0,2.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1719,1.0,0.0,1.0,4.0,1719,0,1719,1,1,1,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,2.0,4.0,324000,15,15.0,15,1619,2.0,4,152,0,6.5,1.5,1.5,2.0,3.5,2.5,3.0
328,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,13.0,14.0,1.0,1.0,3.0,1383,1.0,4.0,1.0,4.0,1383,0,1383,1,1,3,1,3.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,145250,46,46.0,46,565,0.0,3,45,0,5.5,1.5,1.5,2.0,4.5,3.0,3.5
329,75,3.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,1.0,13.0,15.0,3.0,0.0,3.0,844,1.0,2.0,0.0,0.0,1445,0,2134,2,0,5,1,2.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,214500,93,79.0,15,0,0.0,4,60,268,6.0,1.0,0.0,3.0,5.0,3.0,3.5
330,70,4.0,3.0,0.0,0.0,9.0,0.0,5.0,1.0,1.0,13.0,15.0,3.0,2.0,2.0,596,1.0,4.0,0.0,4.0,596,0,1192,1,0,3,1,3.0,6.0,5.0,5.0,2.0,1.0,1.0,0.0,1.0,0,8.0,4.0,78000,89,89.0,59,0,0.0,2,0,137,5.0,1.5,1.5,2.0,5.0,3.0,3.5
331,90,3.0,0.0,0.0,4.0,12.0,2.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,1728,1.0,4.0,1.0,4.0,1728,0,1728,2,0,6,2,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,119000,43,5.0,43,304,0.5,2,155,0,4.5,1.5,1.5,2.0,3.0,3.0,3.5
332,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,1.0,3.0,1056,1.0,1.0,1.0,4.0,1056,0,1056,1,0,3,1,3.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,139000,49,49.0,15,846,1.0,2,0,0,5.5,1.5,1.5,2.0,4.5,3.0,3.5
333,20,3.0,0.0,0.0,4.0,16.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,3206,1.0,0.0,1.0,4.0,1629,0,1629,2,0,3,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,284000,6,6.0,5,1603,1.0,3,0,0,6.5,1.5,1.5,2.0,4.0,2.5,3.0
334,120,4.0,3.0,0.0,3.0,16.0,4.0,2.0,1.0,1.0,12.0,13.0,2.0,2.0,0.0,1358,1.0,0.0,1.0,4.0,1358,0,1358,2,0,2,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,207000,4,4.0,4,720,1.0,3,222,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
335,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,1.0,943,1.0,2.0,1.0,4.0,943,0,1638,2,1,3,1,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,192000,10,10.0,10,828,1.0,3,138,0,5.5,1.5,1.5,2.0,3.5,2.5,3.5
336,190,3.0,0.0,0.0,0.0,23.0,1.0,0.0,1.0,1.0,9.0,10.0,3.0,1.0,1.0,1499,1.0,0.0,1.0,4.0,1619,0,1786,2,0,3,1,3.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,700,8.0,4.0,228950,43,43.0,43,1396,2.0,3,670,0,5.5,1.0,1.5,2.0,0.5,3.0,3.5
337,20,3.0,0.0,0.0,0.0,22.0,0.0,2.0,3.0,1.0,12.0,13.0,2.0,2.0,1.0,1922,1.0,0.0,1.0,4.0,1922,0,1922,2,0,3,1,2.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,377426,2,2.0,1,1249,1.0,4,229,0,7.0,1.5,0.5,2.0,3.5,1.5,3.0
338,20,3.0,3.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1536,1.0,0.0,1.0,4.0,1536,0,1536,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,214000,6,6.0,5,810,1.0,3,266,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
339,20,3.0,3.0,0.0,0.0,14.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,1.0,2.0,1208,1.0,0.0,1.0,4.0,1621,0,1621,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,400,8.0,4.0,202500,22,22.0,8,213,1.0,4,153,0,7.0,1.5,1.5,2.0,2.5,2.5,3.0
340,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,3.0,1.0,13.0,14.0,1.0,1.0,3.0,1215,1.0,4.0,1.0,0.0,1215,0,1215,1,0,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,155000,51,51.0,11,585,0.0,2,0,234,6.5,1.5,1.5,1.5,4.5,1.5,3.5
341,60,3.0,3.0,0.0,4.0,23.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,967,1.0,0.0,1.0,4.0,993,0,1908,2,1,4,1,2.0,6.0,5.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,202900,8,8.0,8,0,0.0,4,135,0,6.5,1.5,1.5,2.0,5.0,2.5,3.0
342,20,2.0,3.0,0.0,4.0,20.0,0.0,2.0,1.0,1.0,13.0,0.0,3.0,1.0,3.0,721,1.0,2.0,1.0,4.0,841,0,841,1,0,2,1,3.0,6.0,5.0,4.0,2.0,4.0,4.0,0.0,4.0,0,8.0,4.0,82000,59,59.0,59,0,0.0,1,250,24,4.0,1.5,1.5,1.5,5.0,1.5,1.0
343,90,3.0,3.0,0.0,4.0,12.0,2.0,2.0,1.0,1.0,11.0,12.0,1.0,3.0,4.0,0,5.0,1.0,0.0,0.0,1040,0,1040,2,0,2,2,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,87500,57,57.0,56,0,0.0,2,0,0,3.5,1.5,1.5,2.0,6.0,4.0,3.5
344,120,3.0,0.0,0.0,4.0,16.0,4.0,2.0,3.0,1.0,8.0,8.0,1.0,2.0,3.0,1684,1.0,0.0,1.0,4.0,1684,0,1684,2,0,2,1,0.0,6.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,266000,3,3.0,3,28,0.0,3,567,0,7.0,1.5,1.5,2.0,3.5,1.5,2.0
345,160,4.0,3.0,0.0,4.0,10.0,4.0,5.0,1.0,1.0,5.0,5.0,3.0,1.0,3.0,536,1.0,4.0,1.0,4.0,536,0,1112,1,1,3,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,85000,34,34.0,34,361,0.0,0,182,0,4.0,1.5,1.5,2.0,2.5,2.5,3.5
346,50,3.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,0.0,3.0,972,1.0,2.0,1.0,4.0,972,0,1577,1,0,3,1,1.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,140200,67,67.0,56,0,0.0,2,0,0,5.5,1.5,1.5,4.0,5.0,3.0,3.5
347,20,3.0,0.0,0.0,1.0,12.0,0.0,2.0,3.0,1.0,8.0,8.0,3.0,1.0,2.0,958,1.0,4.0,1.0,4.0,958,0,958,1,0,2,1,3.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,15500,8.0,4.0,151500,47,47.0,9,498,0.0,2,0,0,7.0,1.5,1.5,2.0,3.0,3.0,2.5
348,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,13.0,14.0,1.0,1.0,3.0,1478,1.0,0.0,1.0,0.0,1478,0,1478,2,0,3,1,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,157500,49,49.0,49,1270,1.0,2,40,0,5.5,1.5,1.5,2.0,3.0,3.0,3.5
349,160,3.0,3.0,0.0,4.0,16.0,3.0,5.0,1.0,1.0,12.0,15.0,2.0,2.0,3.0,764,1.0,0.0,1.0,4.0,764,0,1626,2,1,2,1,2.0,6.0,5.0,3.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,154000,5,5.0,4,573,1.0,3,27,0,6.0,1.5,1.5,2.0,3.5,2.5,3.0
350,60,3.0,1.0,0.0,4.0,16.0,0.0,5.0,3.0,1.0,5.0,5.0,1.0,2.0,3.0,1848,1.0,0.0,1.0,4.0,1848,0,2728,2,1,4,1,0.0,6.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,437154,1,0.0,0,1410,1.0,5,0,0,7.0,1.5,1.5,2.0,3.5,1.5,2.0
351,120,3.0,0.0,0.0,4.0,16.0,4.0,2.0,3.0,1.0,8.0,8.0,1.0,2.0,3.0,1869,1.0,0.0,1.0,4.0,1869,0,1869,2,0,2,1,0.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,318061,0,0.0,0,0,0.0,3,264,0,7.0,1.5,1.5,2.0,5.0,1.5,2.0
352,120,3.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,2.0,1.0,1453,1.0,2.0,1.0,4.0,1453,0,1453,1,1,2,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,0.0,190000,20,20.0,20,1082,1.0,3,80,184,6.0,1.5,1.5,2.0,3.5,2.5,3.5
353,50,3.0,3.0,0.0,4.0,7.0,0.0,0.0,1.0,1.0,12.0,13.0,3.0,1.0,2.0,616,1.0,4.0,0.0,4.0,616,0,1111,1,0,3,1,3.0,6.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,0,5.0,4.0,95000,67,67.0,58,616,0.5,1,48,0,5.5,1.5,1.5,1.0,3.5,1.5,3.5
354,30,4.0,3.0,0.0,4.0,17.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,0.0,3.0,624,1.0,2.0,1.0,4.0,720,0,720,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,105900,82,5.0,7,0,0.0,2,106,0,7.0,1.5,1.5,2.0,5.0,3.0,2.5
355,50,3.0,3.0,0.0,4.0,18.0,0.0,0.0,1.0,1.0,13.0,8.0,3.0,1.0,3.0,940,1.0,0.0,1.0,4.0,1192,0,1595,1,0,2,1,3.0,6.0,2.0,1.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,140000,66,66.0,6,388,0.0,3,0,108,5.5,1.5,0.0,2.0,4.0,3.0,3.5
356,20,3.0,1.0,0.0,4.0,5.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,1200,1.0,0.0,1.0,4.0,1200,0,1200,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,177500,12,12.0,12,878,1.0,2,26,0,5.5,1.5,1.5,2.0,0.5,1.5,2.0
357,20,3.0,0.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,6.0,6.0,1.0,2.0,3.0,1158,1.0,2.0,1.0,4.0,1167,0,1167,2,0,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,173000,17,17.0,17,560,1.0,2,146,0,6.0,1.5,1.5,2.0,3.5,2.5,3.5
358,120,4.0,3.0,0.0,4.0,10.0,4.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,1142,1.0,4.0,1.0,4.0,1142,0,1142,1,1,3,1,3.0,6.0,3.0,1.0,0.0,4.0,4.0,2.0,2.0,0,8.0,4.0,134000,31,31.0,31,874,1.0,2,626,0,5.0,1.5,1.5,2.0,2.5,2.5,3.5
359,80,3.0,0.0,0.0,4.0,4.0,0.0,7.0,3.0,1.0,13.0,7.0,1.0,1.0,0.0,1062,1.0,0.0,1.0,1.0,1352,0,1352,1,0,3,1,2.0,3.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,0,8.0,0.0,130000,48,48.0,48,594,0.5,2,168,294,4.5,1.5,1.5,2.0,2.5,3.0,3.5
360,60,3.0,0.0,0.0,1.0,15.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,0.0,1086,1.0,0.0,1.0,4.0,1086,0,1924,2,1,3,1,2.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,280000,8,8.0,8,956,1.0,3,283,374,6.5,1.5,1.5,2.0,3.5,2.5,3.0
361,85,3.0,0.0,0.0,1.0,11.0,0.0,6.0,1.0,1.0,12.0,13.0,3.0,1.0,0.0,888,1.0,0.0,1.0,4.0,912,0,912,1,0,2,1,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0,8.0,4.0,156000,29,29.0,29,773,1.0,2,0,192,6.0,1.5,1.5,2.0,3.5,2.5,3.5
362,50,3.0,3.0,0.0,4.0,3.0,0.0,0.0,1.0,1.0,8.0,8.0,3.0,1.0,3.0,883,1.0,2.0,1.0,4.0,988,0,1505,1,0,3,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,0.0,4.0,0,8.0,4.0,145000,68,68.0,26,399,1.0,4,0,0,5.0,1.0,1.5,2.0,4.5,3.0,3.5
363,85,3.0,3.0,0.0,0.0,7.0,0.0,6.0,1.0,1.0,6.0,6.0,1.0,3.0,4.0,0,1.0,0.0,1.0,4.0,495,0,1922,3,0,4,1,2.0,6.0,0.0,3.0,1.0,4.0,4.0,2.0,4.0,0,3.0,4.0,198500,6,6.0,6,0,0.0,2,0,177,6.0,1.5,1.5,2.0,6.0,4.0,3.0
364,160,4.0,3.0,0.0,4.0,2.0,3.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,483,1.0,2.0,1.0,4.0,483,0,987,1,1,2,1,2.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,118000,37,37.0,2,162,0.0,2,250,0,7.0,1.5,1.5,2.0,2.5,3.0,3.5
365,60,3.0,0.0,0.0,2.0,14.0,0.0,5.0,1.0,1.0,6.0,6.0,1.0,2.0,2.0,796,1.0,4.0,1.0,4.0,790,0,1574,2,1,3,1,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,190000,30,30.0,30,712,1.0,2,417,0,5.5,1.5,1.5,2.0,3.5,2.5,3.5
366,70,4.0,3.0,0.0,4.0,9.0,0.0,5.0,3.0,1.0,12.0,13.0,3.0,1.0,3.0,672,1.0,2.0,1.0,0.0,672,0,1344,1,0,3,1,3.0,6.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,0,8.0,4.0,147000,89,45.0,12,456,0.0,2,128,218,6.0,1.5,1.5,2.0,4.5,1.5,2.5
367,20,3.0,0.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,9.0,10.0,1.0,1.0,3.0,1394,1.0,2.0,1.0,4.0,1394,0,1394,1,1,3,1,3.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,159000,46,46.0,46,609,1.0,2,76,185,5.5,1.5,1.5,2.0,3.0,2.5,3.5
368,80,3.0,0.0,0.0,0.0,12.0,0.0,7.0,1.0,5.0,9.0,10.0,1.0,1.0,1.0,1099,1.0,2.0,1.0,4.0,1431,0,1431,1,0,3,1,3.0,6.0,2.0,2.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,165000,46,46.0,46,371,0.5,2,174,0,5.5,1.5,1.5,2.0,3.5,2.5,3.5
369,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,6.0,6.0,1.0,2.0,3.0,1268,1.0,2.0,1.0,4.0,1268,0,1268,1,0,2,1,3.0,6.0,2.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,132000,56,56.0,56,540,0.0,4,98,0,5.5,1.5,1.5,2.0,4.0,3.0,3.5
370,20,3.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,1.0,3.0,1063,1.0,0.0,1.0,4.0,1287,0,1287,1,0,3,1,2.0,6.0,2.0,5.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,162000,51,13.0,4,330,1.0,3,381,182,6.0,1.5,1.5,2.0,2.0,3.0,2.5
371,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,953,1.0,0.0,1.0,4.0,953,0,1664,2,1,3,1,3.0,6.0,4.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,172400,6,6.0,6,0,0.0,3,140,0,5.5,1.5,1.5,2.0,5.0,2.5,3.5
372,50,3.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,14.0,10.0,3.0,1.0,4.0,0,1.0,4.0,1.0,4.0,1120,0,1588,2,0,4,1,3.0,3.0,2.0,5.0,0.0,4.0,4.0,0.0,4.0,0,8.0,4.0,134432,49,17.0,49,0,0.0,2,59,0,4.0,1.5,1.5,1.5,6.0,4.0,3.5
373,120,3.0,3.0,0.0,4.0,20.0,4.0,2.0,1.0,1.0,9.0,10.0,3.0,1.0,3.0,744,1.0,4.0,1.0,4.0,752,0,752,1,0,2,1,3.0,6.0,5.0,1.0,2.0,4.0,4.0,2.0,2.0,0,8.0,4.0,125000,26,26.0,26,744,1.0,1,353,90,5.5,1.5,1.5,2.0,1.5,2.5,3.5
374,20,3.0,3.0,0.0,4.0,12.0,0.0,2.0,1.0,1.0,8.0,8.0,3.0,2.0,3.0,608,1.0,4.0,1.0,4.0,1319,0,1319,1,0,3,1,3.0,3.0,5.0,1.0,2.0,4.0,4.0,2.0,1.0,0,8.0,4.0,123000,56,56.0,56,608,1.0,1,66,0,5.5,1.5,1.5,2.0,2.0,3.0,3.5
375,60,3.0,3.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,847,1.0,0.0,1.0,4.0,847,0,1928,2,1,4,1,2.0,6.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,219500,4,4.0,3,0,0.0,3,148,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
376,30,3.0,0.0,0.0,4.0,7.0,0.0,2.0,1.0,1.0,13.0,14.0,3.0,0.0,1.0,683,1.0,2.0,0.0,0.0,904,0,904,0,1,1,1,1.0,0.0,5.0,6.0,3.0,5.0,5.0,2.0,4.0,0,8.0,4.0,61000,87,29.0,59,350,1.0,2,0,0,1.0,1.5,2.0,2.0,3.0,1.5,1.0
377,85,3.0,0.0,0.0,1.0,5.0,0.0,6.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,870,1.0,0.0,1.0,4.0,914,0,914,1,0,2,1,3.0,6.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,148000,10,8.0,10,298,0.0,2,0,0,5.0,1.5,1.5,2.0,3.5,2.5,3.0
378,60,1.0,0.0,0.0,0.0,21.0,0.0,5.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,1580,1.0,0.0,1.0,4.0,1580,0,2466,3,0,4,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,340000,3,3.0,2,0,0.0,3,373,0,6.5,1.5,1.5,2.0,5.0,2.5,3.0
379,20,3.0,3.0,0.0,0.0,22.0,0.0,2.0,3.0,1.0,12.0,13.0,2.0,2.0,0.0,1856,1.0,0.0,1.0,4.0,1856,0,1856,1,1,1,1,0.0,6.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,0,6.0,5.0,394432,0,0.0,0,1445,1.0,6,113,0,5.5,1.5,1.5,2.0,3.5,1.5,3.0
380,60,3.0,0.0,0.0,4.0,8.0,0.0,5.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,982,1.0,0.0,1.0,4.0,1007,0,1800,2,1,3,1,3.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,179000,9,9.0,9,0,0.0,3,163,0,5.5,1.5,1.5,4.0,5.0,2.5,3.5
381,50,3.0,3.0,0.0,4.0,18.0,0.0,0.0,1.0,1.0,3.0,14.0,3.0,0.0,3.0,1026,1.0,4.0,1.0,4.0,1026,0,1691,2,0,3,1,2.0,6.0,2.0,5.0,2.0,4.0,4.0,2.0,4.0,0,8.0,4.0,127000,86,86.0,60,218,0.0,2,0,242,5.5,1.0,1.5,2.0,4.0,3.0,3.5
382,20,1.0,3.0,0.0,4.0,21.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,2.0,3.0,1293,1.0,0.0,1.0,4.0,1301,0,1301,2,0,2,1,2.0,6.0,2.0,1.0,1.0,4.0,4.0,2.0,4.0,0,6.0,5.0,187750,0,0.0,0,0,1.0,2,337,0,6.0,1.0,1.5,2.0,5.0,1.5,3.0
383,60,3.0,0.0,0.0,4.0,5.0,0.0,5.0,1.0,1.0,12.0,13.0,3.0,2.0,0.0,939,1.0,0.0,1.0,4.0,939,0,1797,2,1,3,1,2.0,6.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,0,8.0,4.0,213500,1,1.0,1,0,0.0,4,197,0,6.0,1.5,1.5,2.0,5.0,2.5,3.0
384,45,2.0,3.0,0.0,0.0,20.0,0.0,1.0,1.0,1.0,13.0,14.0,3.0,0.0,3.0,784,1.0,4.0,0.0,0.0,784,0,784,1,0,2,1,3.0,6.0,5.0,5.0,2.0,1.0,1.0,0.0,4.0,0,8.0,4.0,76000,81,59.0,59,0,0.0,2,0,91,4.5,1.5,1.5,2.0,5.0,0.5,3.5
385,60,3.0,1.0,0.0,0.0,4.0,0.0,5.0,1.0,1.0,6.0,6.0,3.0,2.0,0.0,1580,1.0,0.0,1.0,4.0,1079,0,1953,2,1,3,1,2.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,240000,15,15.0,15,985,1.0,5,447,0,5.5,1.5,1.5,1.5,3.5,2.5,3.0
386,120,3.0,3.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,12.0,13.0,1.0,2.0,3.0,1256,1.0,0.0,1.0,4.0,1269,0,1269,2,0,2,1,2.0,6.0,4.0,1.0,0.0,4.0,4.0,2.0,4.0,0,8.0,4.0,192000,6,6.0,5,24,0.0,3,166,144,6.5,1.5,1.5,2.0,3.5,2.5,3.0
387,50,3.0,3.0,0.0,2.0,7.0,0.0,0.0,2.0,1.0,13.0,13.0,3.0,2.0,3.0,658,1.0,4.0,1.0,4.0,658,0,1184,1,0,5,1,3.0,6.0,5.0,6.0,3.0,5.0,5.0,0.0,4.0,0,8.0,1.0,81000,96,26.0,10,0,0.0,2,151,0,4.0,1.5,1.5,1.5,5.0,3.0,2.0
